X,Y,Z
0.06060606060606061,0.010101010101010102,0.948493875989115
0.07070707070707072,0.010101010101010102,0.7316427530844224
0.08080808080808081,0.010101010101010102,0.5254368199592375
0.09090909090909091,0.010101010101010102,0.7229137796058628
0.10101010101010102,0.010101010101010102,0.3412512945891618
0.11111111111111112,0.010101010101010102,0.9797054635492825
0.12121212121212122,0.010101010101010102,0.9572134689861496
0.13131313131313133,0.010101010101010102,0.7982872859055836
0.14141414141414144,0.010101010101010102,0.9074440623904285
0.15151515151515152,0.010101010101010102,0.945885857028592
0.16161616161616163,0.010101010101010102,0.6909250449473966
0.17171717171717174,0.010101010101010102,0.8302278298826455
0.18181818181818182,0.010101010101010102,0.06010606718029965
0.19191919191919193,0.010101010101010102,0.4691332503590102
0.20202020202020204,0.010101010101010102,0.009512094457596043
0.21212121212121213,0.010101010101010102,0.8910359082515702
0.22222222222222224,0.010101010101010102,0.43680465374287447
0.23232323232323235,0.010101010101010102,0.6753111413702146
0.24242424242424243,0.010101010101010102,0.6132399148143909
0.25252525252525254,0.010101010101010102,0.2075548789930991
0.26262626262626265,0.010101010101010102,0.9635780434190115
0.27272727272727276,0.010101010101010102,0.9326526064770314
0.2828282828282829,0.010101010101010102,0.5019331367194961
0.29292929292929293,0.010101010101010102,0.4223139086227399
0.30303030303030304,0.010101010101010102,0.22554394866326244
0.31313131313131315,0.010101010101010102,0.753239062456102
0.32323232323232326,0.010101010101010102,0.8123405016704923
0.33333333333333337,0.010101010101010102,0.8190402868241617
0.3434343434343435,0.010101010101010102,0.3786708046503199
0.3535353535353536,0.010101010101010102,0.5429429702842349
0.36363636363636365,0.010101010101010102,0.7945457865036173
0.37373737373737376,0.010101010101010102,0.6679171068974551
0.38383838383838387,0.010101010101010102,0.05947994490678443
0.393939393939394,0.010101010101010102,0.575206674047806
0.4040404040404041,0.010101010101010102,0.3280820314003404
0.4141414141414142,0.010101010101010102,0.1560010417885601
0.42424242424242425,0.010101010101010102,0.06358368318124874
0.43434343434343436,0.010101010101010102,0.3831722475235818
0.4444444444444445,0.010101010101010102,0.9412728913836095
0.4545454545454546,0.010101010101010102,0.24130492638848222
0.4646464646464647,0.010101010101010102,0.7584683279016491
0.4747474747474748,0.010101010101010102,0.6913656592963133
0.48484848484848486,0.010101010101010102,0.33234192406769936
0.494949494949495,0.010101010101010102,0.6672778839562972
0.5050505050505051,0.010101010101010102,0.09488505048509444
0.5151515151515152,0.010101010101010102,0.5351750027525974
0.5252525252525253,0.010101010101010102,0.6441669575379141
0.5353535353535354,0.010101010101010102,0.7320905517462062
0.5454545454545455,0.010101010101010102,0.7488976811119652
0.5555555555555556,0.010101010101010102,0.5307900435448105
0.5656565656565657,0.010101010101010102,0.87201700054417
0.5757575757575758,0.010101010101010102,0.5593342756617581
0.5858585858585859,0.010101010101010102,0.9438395294423526
0.595959595959596,0.010101010101010102,0.9960703232046508
0.6060606060606061,0.010101010101010102,0.07157734838348695
0.6161616161616162,0.010101010101010102,0.8911979725602975
0.6262626262626263,0.010101010101010102,0.6264774812910847
0.6363636363636365,0.010101010101010102,0.8471202314390407
0.6464646464646465,0.010101010101010102,0.437243837078513
0.6565656565656566,0.010101010101010102,0.9011493563973161
0.6666666666666667,0.010101010101010102,0.13829710932696837
0.6767676767676768,0.010101010101010102,0.9852861730474741
0.686868686868687,0.010101010101010102,0.7021551843099006
0.696969696969697,0.010101010101010102,0.4502828717127584
0.7070707070707072,0.010101010101010102,0.21090902625169006
0.7171717171717172,0.010101010101010102,0.4976004852132403
0.7272727272727273,0.010101010101010102,0.9994414414317242
0.7373737373737375,0.010101010101010102,0.5470783360745279
0.7474747474747475,0.010101010101010102,0.1537496935271876
0.7575757575757577,0.010101010101010102,0.5754412540989076
0.7676767676767677,0.010101010101010102,0.11858577723319863
0.7777777777777778,0.010101010101010102,0.15994179357166005
0.787878787878788,0.010101010101010102,0.8206571909498049
0.797979797979798,0.010101010101010102,0.08531450649540406
0.8080808080808082,0.010101010101010102,0.9932674019371551
0.8181818181818182,0.010101010101010102,0.7586356485682062
0.8282828282828284,0.010101010101010102,0.4749342985665228
0.8383838383838385,0.010101010101010102,0.7863340781021108
0.8484848484848485,0.010101010101010102,0.29990664142790346
0.8585858585858587,0.010101010101010102,0.8618337784957043
0.8686868686868687,0.010101010101010102,0.3957312492065178
0.8787878787878789,0.010101010101010102,0.5551040782469641
0.888888888888889,0.010101010101010102,0.7930975334150928
0.8989898989898991,0.010101010101010102,0.37349863089780067
0.9090909090909092,0.010101010101010102,0.9392924671349768
0.9191919191919192,0.010101010101010102,0.8967467217998137
0.9292929292929294,0.010101010101010102,0.5124308517095956
0.9393939393939394,0.010101010101010102,0.44898407698306864
0.9494949494949496,0.010101010101010102,0.6354603581122465
0.9595959595959597,0.010101010101010102,0.5186681367132413
0.9696969696969697,0.010101010101010102,0.8117839091617639
0.9797979797979799,0.010101010101010102,0.8711228129937103
0.98989898989899,0.010101010101010102,0.5118004941683186
1.0,0.010101010101010102,0.20555055054715587
0.0,0.020202020202020204,0.1716931302469129
0.010101010101010102,0.020202020202020204,0.9289167211451298
0.020202020202020204,0.020202020202020204,0.9020219837246215
0.030303030303030304,0.020202020202020204,0.4688930945094356
0.04040404040404041,0.020202020202020204,0.7402440583706078
0.05050505050505051,0.020202020202020204,0.7630974478805695
0.06060606060606061,0.020202020202020204,0.4727671384729061
0.07070707070707072,0.020202020202020204,0.052374981268934806
0.08080808080808081,0.020202020202020204,0.32872225472795547
0.09090909090909091,0.020202020202020204,0.4253919729020451
0.10101010101010102,0.020202020202020204,0.942890574592395
0.11111111111111112,0.020202020202020204,0.12156041396967565
0.12121212121212122,0.020202020202020204,0.23209792554380604
0.13131313131313133,0.020202020202020204,0.7164001472967432
0.14141414141414144,0.020202020202020204,0.6976559149322701
0.15151515151515152,0.020202020202020204,0.21874259960279385
0.16161616161616163,0.020202020202020204,0.12739954313970114
0.17171717171717174,0.020202020202020204,0.777751178295967
0.18181818181818182,0.020202020202020204,0.003539986559110808
0.19191919191919193,0.020202020202020204,0.6084125521195973
0.20202020202020204,0.020202020202020204,0.7991931388795679
0.21212121212121213,0.020202020202020204,0.09438746293348321
0.22222222222222224,0.020202020202020204,0.27343634791328064
0.23232323232323235,0.020202020202020204,0.36430579261886264
0.24242424242424243,0.020202020202020204,0.43488956244109966
0.25252525252525254,0.020202020202020204,0.3301186296883738
0.26262626262626265,0.020202020202020204,0.8430471339107787
0.27272727272727276,0.020202020202020204,0.8158685988255061
0.2828282828282829,0.020202020202020204,0.9277745545279763
0.29292929292929293,0.020202020202020204,0.8354867918329727
0.30303030303030304,0.020202020202020204,0.5484885088477885
0.31313131313131315,0.020202020202020204,0.6589079900223431
0.32323232323232326,0.020202020202020204,0.8241246674664686
0.33333333333333337,0.020202020202020204,0.7657870179480237
0.3434343434343435,0.020202020202020204,0.7687149957747088
0.3535353535353536,0.020202020202020204,0.8068777959446986
0.36363636363636365,0.020202020202020204,0.9729931865800353
0.37373737373737376,0.020202020202020204,0.08154381108416664
0.38383838383838387,0.020202020202020204,0.21832849008951816
0.393939393939394,0.020202020202020204,0.4132821094097694
0.4040404040404041,0.020202020202020204,0.14870906828719666
0.4141414141414142,0.020202020202020204,0.042215256675555035
0.42424242424242425,0.020202020202020204,0.18765302760819735
0.43434343434343436,0.020202020202020204,0.818363679412354
0.4444444444444445,0.020202020202020204,0.8271583310264234
0.4545454545454546,0.020202020202020204,0.4104093081327631
0.4646464646464647,0.020202020202020204,0.9886720276207922
0.4747474747474748,0.020202020202020204,0.7395746545195013
0.48484848484848486,0.020202020202020204,0.485766212971778
0.494949494949495,0.020202020202020204,0.4088318136731953
0.5050505050505051,0.020202020202020204,0.528329591577711
0.5151515151515152,0.020202020202020204,0.3495996450392309
0.5252525252525253,0.020202020202020204,0.408332030018538
0.5353535353535354,0.020202020202020204,0.7791791046712266
0.5454545454545455,0.020202020202020204,0.522825772296437
0.5555555555555556,0.020202020202020204,0.09785760877334349
0.5656565656565657,0.020202020202020204,0.7674808083552307
0.5757575757575758,0.020202020202020204,0.18685875991398304
0.5858585858585859,0.020202020202020204,0.9941327171908765
0.595959595959596,0.020202020202020204,0.28914083909024524
0.6060606060606061,0.020202020202020204,0.5564036882254183
0.6161616161616162,0.020202020202020204,0.6814599123509936
0.6262626262626263,0.020202020202020204,0.643526443832228
0.6363636363636365,0.020202020202020204,0.2471219020673887
0.6464646464646465,0.020202020202020204,0.4497092245413923
0.6565656565656566,0.020202020202020204,0.859334606030823
0.6666666666666667,0.020202020202020204,0.8485285688821937
0.6767676767676768,0.020202020202020204,0.40444790526783914
0.686868686868687,0.020202020202020204,0.39736335686751556
0.696969696969697,0.020202020202020204,0.5101917267840845
0.7070707070707072,0.020202020202020204,0.6902363147417946
0.7171717171717172,0.020202020202020204,0.010242421334788365
0.7272727272727273,0.020202020202020204,0.2519898560829035
0.7373737373737375,0.020202020202020204,0.0972009236525142
0.7474747474747475,0.020202020202020204,0.7529049473672478
0.7575757575757577,0.020202020202020204,0.34818997396321805
0.7676767676767677,0.020202020202020204,0.7003773413626422
0.7777777777777778,0.020202020202020204,0.24015495952885557
0.787878787878788,0.020202020202020204,0.5785178702909801
0.797979797979798,0.020202020202020204,0.4216244122300812
0.8080808080808082,0.020202020202020204,0.44500621937329576
0.8181818181818182,0.020202020202020204,0.7376772997232385
0.8282828282828284,0.020202020202020204,0.9496595498675393
0.8383838383838385,0.020202020202020204,0.7466839682759362
0.8484848484848485,0.020202020202020204,0.7373886521430139
0.8585858585858587,0.020202020202020204,0.5084407629345704
0.8686868686868687,0.020202020202020204,0.4817992840496984
0.8787878787878789,0.020202020202020204,0.13085940417193642
0.888888888888889,0.020202020202020204,0.27290039076098727
0.8989898989898991,0.020202020202020204,0.7694900177942429
0.9090909090909092,0.020202020202020204,0.9860260398406681
0.9191919191919192,0.020202020202020204,0.57156991399283
0.9292929292929294,0.020202020202020204,0.26119282047832193
0.9393939393939394,0.020202020202020204,0.7993888449464337
0.9494949494949496,0.020202020202020204,0.6236855156320272
0.9595959595959597,0.020202020202020204,0.5457345460054247
0.9696969696969697,0.020202020202020204,0.7778304877324136
0.9797979797979799,0.020202020202020204,0.7771834694762544
0.98989898989899,0.020202020202020204,0.796431098746631
1.0,0.020202020202020204,0.4371923718630015
0.0,0.030303030303030304,0.8424015243812387
0.010101010101010102,0.030303030303030304,0.29776739326876167
0.020202020202020204,0.030303030303030304,0.3062808168001806
0.030303030303030304,0.030303030303030304,0.9795318085144914
0.04040404040404041,0.030303030303030304,0.7496494825950152
0.05050505050505051,0.030303030303030304,0.2572526516947401
0.06060606060606061,0.030303030303030304,0.4567500075632781
0.07070707070707072,0.030303030303030304,0.5725722532506352
0.08080808080808081,0.030303030303030304,0.9326702933190621
0.09090909090909091,0.030303030303030304,0.18806702959525035
0.10101010101010102,0.030303030303030304,0.1480606584324129
0.11111111111111112,0.030303030303030304,0.31866243039520403
0.12121212121212122,0.030303030303030304,0.7508666958705388
0.13131313131313133,0.030303030303030304,0.6132341960849388
0.14141414141414144,0.030303030303030304,0.7403996207469425
0.15151515151515152,0.030303030303030304,0.7341217480927597
0.16161616161616163,0.030303030303030304,0.31541705872443404
0.17171717171717174,0.030303030303030304,0.4932683007671277
0.18181818181818182,0.030303030303030304,0.3951657371836157
0.19191919191919193,0.030303030303030304,0.46281332340989634
0.20202020202020204,0.030303030303030304,0.8740445817414518
0.21212121212121213,0.030303030303030304,0.2995553349642106
0.22222222222222224,0.030303030303030304,0.30422401433101887
0.23232323232323235,0.030303030303030304,0.5971603056432752
0.24242424242424243,0.030303030303030304,0.20709061769269366
0.25252525252525254,0.030303030303030304,0.14098166535584555
0.26262626262626265,0.030303030303030304,0.5788681873174636
0.27272727272727276,0.030303030303030304,0.33358459421591335
0.2828282828282829,0.030303030303030304,0.8187743588805578
0.29292929292929293,0.030303030303030304,0.7976164407045716
0.30303030303030304,0.030303030303030304,0.6302057713537463
0.31313131313131315,0.030303030303030304,0.09962823919518693
0.32323232323232326,0.030303030303030304,0.20544568933917506
0.33333333333333337,0.030303030303030304,0.08290591687317272
0.3434343434343435,0.030303030303030304,0.4165154240908402
0.3535353535353536,0.030303030303030304,0.5704183862682406
0.36363636363636365,0.030303030303030304,0.00911579734419865
0.37373737373737376,0.030303030303030304,0.18591862428755923
0.38383838383838387,0.030303030303030304,0.05932056447300216
0.393939393939394,0.030303030303030304,0.2088021883899086
0.4040404040404041,0.030303030303030304,0.26037025949947823
0.4141414141414142,0.030303030303030304,0.9089459854791565
0.42424242424242425,0.030303030303030304,0.019309218032550923
0.43434343434343436,0.030303030303030304,0.093434251289639
0.4444444444444445,0.030303030303030304,0.652112676760885
0.4545454545454546,0.030303030303030304,0.7126426138665456
0.4646464646464647,0.030303030303030304,0.9534056228210115
0.4747474747474748,0.030303030303030304,0.9686554764993357
0.48484848484848486,0.030303030303030304,0.06236753147959484
0.494949494949495,0.030303030303030304,0.6379250388744536
0.5050505050505051,0.030303030303030304,0.20986707189406728
0.5151515151515152,0.030303030303030304,0.7343172091775225
0.5252525252525253,0.030303030303030304,0.7940924407732379
0.5353535353535354,0.030303030303030304,0.4968507322920832
0.5454545454545455,0.030303030303030304,0.5097987240274343
0.5555555555555556,0.030303030303030304,0.7649900057850769
0.5656565656565657,0.030303030303030304,0.5143633877659524
0.5757575757575758,0.030303030303030304,0.8621823005903766
0.5858585858585859,0.030303030303030304,0.03789376872256489
0.595959595959596,0.030303030303030304,0.922392069550407
0.6060606060606061,0.030303030303030304,0.054214203835911356
0.6161616161616162,0.030303030303030304,0.23527740907900174
0.6262626262626263,0.030303030303030304,0.4910671607671041
0.6363636363636365,0.030303030303030304,0.19653266276061865
0.6464646464646465,0.030303030303030304,0.9849656347414522
0.6565656565656566,0.030303030303030304,0.37562071371713157
0.6666666666666667,0.030303030303030304,0.26545546647741325
0.6767676767676768,0.030303030303030304,0.035531710437598396
0.686868686868687,0.030303030303030304,0.37703739358481214
0.696969696969697,0.030303030303030304,0.2540367020176899
0.7070707070707072,0.030303030303030304,0.08186303922112959
0.7171717171717172,0.030303030303030304,0.5560455587525248
0.7272727272727273,0.030303030303030304,0.15225102512751576
0.7373737373737375,0.030303030303030304,0.9036654551224946
0.7474747474747475,0.030303030303030304,0.7836955571052373
0.7575757575757577,0.030303030303030304,0.38036646341459035
0.7676767676767677,0.030303030303030304,0.2665612684410068
0.7777777777777778,0.030303030303030304,0.34543650442958074
0.787878787878788,0.030303030303030304,0.5440146264716813
0.797979797979798,0.030303030303030304,0.4589404175083982
0.8080808080808082,0.030303030303030304,0.8636077487024612
0.8181818181818182,0.030303030303030304,0.00356045536520444
0.8282828282828284,0.030303030303030304,0.49627877296420697
0.8383838383838385,0.030303030303030304,0.9184032701675386
0.8484848484848485,0.030303030303030304,0.9363230630371903
0.8585858585858587,0.030303030303030304,0.7725669046175875
0.8686868686868687,0.030303030303030304,0.6449282547967766
0.8787878787878789,0.030303030303030304,0.6207448022449572
0.888888888888889,0.030303030303030304,0.6770507987806307
0.8989898989898991,0.030303030303030304,0.6999676878418332
0.9090909090909092,0.030303030303030304,0.08536854682768824
0.9191919191919192,0.030303030303030304,0.34716537305346207
0.9292929292929294,0.030303030303030304,0.7647045172281761
0.9393939393939394,0.030303030303030304,0.21072738290574178
0.9494949494949496,0.030303030303030304,0.9957917956368705
0.9595959595959597,0.030303030303030304,0.19615508033628148
0.9696969696969697,0.030303030303030304,0.4661981789110248
0.9797979797979799,0.030303030303030304,0.8580223800236029
0.98989898989899,0.030303030303030304,0.02173681808918848
1.0,0.030303030303030304,0.28849503475795046
0.0,0.04040404040404041,0.1550775578602358
0.010101010101010102,0.04040404040404041,0.2473331022942783
0.020202020202020204,0.04040404040404041,0.8503676717268649
0.030303030303030304,0.04040404040404041,0.8425322979177413
0.04040404040404041,0.04040404040404041,0.1994716491739833
0.05050505050505051,0.04040404040404041,0.7335179619663238
0.06060606060606061,0.04040404040404041,0.6715083137551233
0.07070707070707072,0.04040404040404041,0.9723213707698303
0.08080808080808081,0.04040404040404041,0.34184887801735264
0.09090909090909091,0.04040404040404041,0.725228929733273
0.10101010101010102,0.04040404040404041,0.35150932163777127
0.11111111111111112,0.04040404040404041,0.12809597956786267
0.12121212121212122,0.04040404040404041,0.04929779714109572
0.13131313131313133,0.04040404040404041,0.982776870571695
0.14141414141414144,0.04040404040404041,0.920489892960153
0.15151515151515152,0.04040404040404041,0.11395060518311373
0.16161616161616163,0.04040404040404041,0.7195387863684685
0.17171717171717174,0.04040404040404041,0.36884128279130957
0.18181818181818182,0.04040404040404041,0.5376764399345426
0.19191919191919193,0.04040404040404041,0.6508531986481513
0.20202020202020204,0.04040404040404041,0.8287509770839976
0.21212121212121213,0.04040404040404041,0.8322847285273745
0.22222222222222224,0.04040404040404041,0.6292803443593465
0.23232323232323235,0.04040404040404041,0.25966404761876805
0.24242424242424243,0.04040404040404041,0.5030867833664683
0.25252525252525254,0.04040404040404041,0.6155481085452987
0.26262626262626265,0.04040404040404041,0.2277146695983343
0.27272727272727276,0.04040404040404041,0.5912434444546858
0.2828282828282829,0.04040404040404041,0.7682698973486106
0.29292929292929293,0.04040404040404041,0.6772285229791168
0.30303030303030304,0.04040404040404041,0.23200694282868306
0.31313131313131315,0.04040404040404041,0.83497779225559
0.32323232323232326,0.04040404040404041,0.6143198513350809
0.33333333333333337,0.04040404040404041,0.8699295289788844
0.3434343434343435,0.04040404040404041,0.8905464444534908
0.3535353535353536,0.04040404040404041,0.46234426070899115
0.36363636363636365,0.04040404040404041,0.5173891457978492
0.37373737373737376,0.04040404040404041,0.025213531606950612
0.38383838383838387,0.04040404040404041,0.10585510110242458
0.393939393939394,0.04040404040404041,0.03781541130852417
0.4040404040404041,0.04040404040404041,0.46935687872299103
0.4141414141414142,0.04040404040404041,0.6160824374135492
0.42424242424242425,0.04040404040404041,0.21198163416787663
0.43434343434343436,0.04040404040404041,0.4962163969440323
0.4444444444444445,0.04040404040404041,0.3428103602944761
0.4545454545454546,0.04040404040404041,0.4285026906338609
0.4646464646464647,0.04040404040404041,0.3687999852254249
0.4747474747474748,0.04040404040404041,0.8812981503837726
0.48484848484848486,0.04040404040404041,0.7859004924109962
0.494949494949495,0.04040404040404041,0.6052094922425127
0.5050505050505051,0.04040404040404041,0.22425994482431766
0.5151515151515152,0.04040404040404041,0.4080182386153024
0.5252525252525253,0.04040404040404041,0.7934006072500622
0.5353535353535354,0.04040404040404041,0.5974382962254443
0.5454545454545455,0.04040404040404041,0.031364537995473896
0.5555555555555556,0.04040404040404041,0.640041629687646
0.5656565656565657,0.04040404040404041,0.7493762587614539
0.5757575757575758,0.04040404040404041,0.4739981489998931
0.5858585858585859,0.04040404040404041,0.1799496112073098
0.595959595959596,0.04040404040404041,0.19338406543309195
0.6060606060606061,0.04040404040404041,0.9418921582474671
0.6161616161616162,0.04040404040404041,0.5173671407961425
0.6262626262626263,0.04040404040404041,0.0241237394583651
0.6363636363636365,0.04040404040404041,0.22022938780077994
0.6464646464646465,0.04040404040404041,0.7444919544626117
0.6565656565656566,0.04040404040404041,0.8979596145385301
0.6666666666666667,0.04040404040404041,0.07024035365921832
0.6767676767676768,0.04040404040404041,0.09750216582930216
0.686868686868687,0.04040404040404041,0.44885710603247975
0.696969696969697,0.04040404040404041,0.1383676542398411
0.7070707070707072,0.04040404040404041,0.5770368821781253
0.7171717171717172,0.04040404040404041,0.7594018202796585
0.7272727272727273,0.04040404040404041,0.3426747354227758
0.7373737373737375,0.04040404040404041,0.27710401140742724
0.7474747474747475,0.04040404040404041,0.7612355314755352
0.7575757575757577,0.04040404040404041,0.06174723174380603
0.7676767676767677,0.04040404040404041,0.2688090178301039
0.7777777777777778,0.04040404040404041,0.08791723059209844
0.787878787878788,0.04040404040404041,0.2667659938576743
0.797979797979798,0.04040404040404041,0.6157667253548093
0.8080808080808082,0.04040404040404041,0.9418977363533736
0.8181818181818182,0.04040404040404041,0.07684940117050898
0.8282828282828284,0.04040404040404041,0.9377958252096505
0.8383838383838385,0.04040404040404041,0.048498192454406674
0.8484848484848485,0.04040404040404041,0.9332610041328333
0.8585858585858587,0.04040404040404041,0.6738557902596065
0.8686868686868687,0.04040404040404041,0.04369829473846509
0.8787878787878789,0.04040404040404041,0.7016604640263742
0.888888888888889,0.04040404040404041,0.9095772580426075
0.8989898989898991,0.04040404040404041,0.5873435628984476
0.9090909090909092,0.04040404040404041,0.8431446842633699
0.9191919191919192,0.04040404040404041,0.8375835157513367
0.9292929292929294,0.04040404040404041,0.2087823183383104
0.9393939393939394,0.04040404040404041,0.32495883422295224
0.9494949494949496,0.04040404040404041,0.8300423031311206
0.9595959595959597,0.04040404040404041,0.3006738198055322
0.9696969696969697,0.04040404040404041,0.60901748918002
0.9797979797979799,0.04040404040404041,0.5457174424100257
0.98989898989899,0.04040404040404041,0.8056499861029985
1.0,0.04040404040404041,0.43757984705801645
0.0,0.05050505050505051,0.3049595845731282
0.010101010101010102,0.05050505050505051,0.493220236277094
0.020202020202020204,0.05050505050505051,0.08805749932576723
0.030303030303030304,0.05050505050505051,0.33482039973994115
0.04040404040404041,0.05050505050505051,0.8928371406680806
0.05050505050505051,0.05050505050505051,0.48248518426932385
0.06060606060606061,0.05050505050505051,0.6625672390513943
0.07070707070707072,0.05050505050505051,0.13334685767957544
0.08080808080808081,0.05050505050505051,0.9788847398831406
0.09090909090909091,0.05050505050505051,0.9054707706077537
0.10101010101010102,0.05050505050505051,0.2101878522846542
0.11111111111111112,0.05050505050505051,0.1663030606772904
0.12121212121212122,0.05050505050505051,0.5992853726775025
0.13131313131313133,0.05050505050505051,0.11519479124815146
0.14141414141414144,0.05050505050505051,0.9021687379707487
0.15151515151515152,0.05050505050505051,0.7780583679927681
0.16161616161616163,0.05050505050505051,0.5852088906921187
0.17171717171717174,0.05050505050505051,0.5233085631510843
0.18181818181818182,0.05050505050505051,0.7556502777138465
0.19191919191919193,0.05050505050505051,0.8818509515390448
0.20202020202020204,0.05050505050505051,0.8698270860939852
0.21212121212121213,0.05050505050505051,0.7913587692472914
0.22222222222222224,0.05050505050505051,0.8548890269853191
0.23232323232323235,0.05050505050505051,0.5110755488960097
0.24242424242424243,0.05050505050505051,0.9185562925519509
0.25252525252525254,0.05050505050505051,0.45559622572574565
0.26262626262626265,0.05050505050505051,0.9993026780730648
0.27272727272727276,0.05050505050505051,0.518091893967612
0.2828282828282829,0.05050505050505051,0.16480665421291296
0.29292929292929293,0.05050505050505051,0.6926093106652819
0.30303030303030304,0.05050505050505051,0.5542592251573314
0.31313131313131315,0.05050505050505051,0.3192838011424114
0.32323232323232326,0.05050505050505051,0.9541878373816362
0.33333333333333337,0.05050505050505051,0.9805350286856847
0.3434343434343435,0.05050505050505051,0.8805360210767087
0.3535353535353536,0.05050505050505051,0.5566538748818503
0.36363636363636365,0.05050505050505051,0.5711666211920036
0.37373737373737376,0.05050505050505051,0.6465820552644534
0.38383838383838387,0.05050505050505051,0.7458624370985304
0.393939393939394,0.05050505050505051,0.29842148424204784
0.4040404040404041,0.05050505050505051,0.9019123699590846
